antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'frozen vegetables'}),frozenset({'canned beer'}),0.028002405934638777,0.04691572545612511,0.0013366303548753592,0.0477326968973747,1.0174135949792273,2.2877165934877958e-05,1.0008579223906857,0.017608635863586325
frozenset({'canned beer'}),frozenset({'frozen vegetables'}),0.04691572545612511,0.028002405934638777,0.0013366303548753592,0.02849002849002849,1.0174135949792273,2.2877165934877958e-05,1.0005019223370726,0.017958067456700057
frozenset({'fruit/vegetable juice'}),frozenset({'canned beer'}),0.03401724253157789,0.04691572545612511,0.0015371249081066632,0.04518664047151277,0.9631448737539111,-5.8818703279267266e-05,0.9981890858906015,-0.038103532584321496
frozenset({'canned beer'}),frozenset({'fruit/vegetable juice'}),0.04691572545612511,0.03401724253157789,0.0015371249081066632,0.03276353276353276,0.9631448737539111,-5.8818703279267266e-05,0.9987038228907692,-0.03859929888736455
frozenset({'margarine'}),frozenset({'canned beer'}),0.03221279155249616,0.04691572545612511,0.0012029673193878234,0.03734439834024896,0.7959889349930843,-0.0003083191652644725,0.9900573714011803,-0.2093797772439397
frozenset({'canned beer'}),frozenset({'margarine'}),0.04691572545612511,0.03221279155249616,0.0012029673193878234,0.025641025641025644,0.7959889349930844,-0.0003083191652644725,0.993255292880333,-0.21192528735632185
frozenset({'newspapers'}),frozenset({'canned beer'}),0.038895943326872955,0.04691572545612511,0.001871282496825503,0.048109965635738834,1.0254550082728777,4.6451098344929944e-05,1.0012545988890527,0.02582772904725481
frozenset({'canned beer'}),frozenset({'newspapers'}),0.04691572545612511,0.038895943326872955,0.001871282496825503,0.039886039886039885,1.0254550082728777,4.6451098344929944e-05,1.0010312281669662,0.026045057950253938
frozenset({'other vegetables'}),frozenset({'canned beer'}),0.12210118291786407,0.04691572545612511,0.004009891064626078,0.03284072249589491,0.699993918384723,-0.0017185745110165455,0.9854470682465531,-0.3280440331681066
frozenset({'canned beer'}),frozenset({'other vegetables'}),0.04691572545612511,0.12210118291786407,0.004009891064626078,0.08547008547008547,0.699993918384723,-0.0017185745110165455,0.9599454355010272,-0.3101930453373577
frozenset({'pastry'}),frozenset({'canned beer'}),0.0517275947336764,0.04691572545612511,0.001871282496825503,0.03617571059431525,0.7710785721121639,-0.000555555136205362,0.9888568746608032,-0.2384315168802091
frozenset({'canned beer'}),frozenset({'pastry'}),0.04691572545612511,0.0517275947336764,0.001871282496825503,0.039886039886039885,0.7710785721121639,-0.000555555136205362,0.9876665111230848,-0.23751365306325084
frozenset({'pip fruit'}),frozenset({'canned beer'}),0.049054334023925686,0.04691572545612511,0.001603956425850431,0.0326975476839237,0.6969421737814108,-0.0006974632416491232,0.9853012077678932,-0.3137855368811941
frozenset({'canned beer'}),frozenset({'pip fruit'}),0.04691572545612511,0.049054334023925686,0.001603956425850431,0.034188034188034185,0.6969421737814108,-0.0006974632416491232,0.984607459461953,-0.313302034428795
frozenset({'pork'}),frozenset({'canned beer'}),0.037091492347791216,0.04691572545612511,0.001670787943594199,0.04504504504504505,0.9601267934601269,-6.938632815273898e-05,0.9980410799468878,-0.04134562923336919
frozenset({'canned beer'}),frozenset({'pork'}),0.04691572545612511,0.037091492347791216,0.001670787943594199,0.03561253561253561,0.9601267934601269,-6.938632815273898e-05,0.998466428909676,-0.04175401816911243
frozenset({'rolls/buns'}),frozenset({'canned beer'}),0.11000467820624206,0.04691572545612511,0.004210385617857381,0.03827460510328068,0.8158161198865937,-0.0009505636637560603,0.9910149816166887,-0.20234285420909418
frozenset({'canned beer'}),frozenset({'rolls/buns'}),0.04691572545612511,0.11000467820624206,0.004210385617857381,0.08974358974358974,0.8158161198865937,-0.0009505636637560603,0.9777413394353961,-0.1915140029479891
frozenset({'root vegetables'}),frozenset({'canned beer'}),0.06957160997126245,0.04691572545612511,0.0020717770500568067,0.0297790585975024,0.6347351193652826,-0.0011922255028955584,0.9823373562377958,-0.3821400092482438
frozenset({'canned beer'}),frozenset({'root vegetables'}),0.04691572545612511,0.06957160997126245,0.0020717770500568067,0.04415954415954416,0.6347351193652826,-0.0011922255028955584,0.9734139043221666,-0.3764759809314265
frozenset({'salty snack'}),frozenset({'canned beer'}),0.018779656485998796,0.04691572545612511,0.0010024727661565194,0.053380782918149475,1.137801502570186,0.00012141155829906072,1.006829628371537,0.12343005040185266
frozenset({'canned beer'}),frozenset({'salty snack'}),0.04691572545612511,0.018779656485998796,0.0010024727661565194,0.021367521367521368,1.137801502570186,0.00012141155829906072,1.0026443684815558,0.12707383773928904
frozenset({'sausage'}),frozenset({'canned beer'}),0.06034886052262247,0.04691572545612511,0.0024727661565194146,0.04097452934662237,0.8733645051474509,-0.0003585444153499282,0.9938049652576433,-0.1336813795285557
frozenset({'canned beer'}),frozenset({'sausage'}),0.04691572545612511,0.06034886052262247,0.0024727661565194146,0.05270655270655271,0.8733645051474509,-0.0003585444153499282,0.9919324810723594,-0.13204601830467888
frozenset({'shopping bags'}),frozenset({'canned beer'}),0.04758404063356279,0.04691572545612511,0.001871282496825503,0.03932584269662922,0.8382230545151895,-0.00036115728963183,0.992099420285437,-0.16849764945153856
frozenset({'canned beer'}),frozenset({'shopping bags'}),0.04691572545612511,0.04758404063356279,0.001871282496825503,0.039886039886039885,0.8382230545151894,-0.00036115728963183,0.9919822010018382,-0.16839939354559225
frozenset({'soda'}),frozenset({'canned beer'}),0.09710619528169484,0.04691572545612511,0.003141081333957094,0.03234686854783207,0.6894675129361985,-0.001414726263967772,0.9849441329390115,-0.3328149708683796
frozenset({'canned beer'}),frozenset({'soda'}),0.04691572545612511,0.09710619528169484,0.003141081333957094,0.06695156695156695,0.6894675129361985,-0.001414726263967772,0.9676816044461836,-0.32091301828143914
frozenset({'tropical fruit'}),frozenset({'canned beer'}),0.0677671589921807,0.04691572545612511,0.0025395976742631824,0.037475345167652864,0.7987800423697861,-0.0006397477519555477,0.9901920639216077,-0.21273555761507573
frozenset({'canned beer'}),frozenset({'tropical fruit'}),0.04691572545612511,0.0677671589921807,0.0025395976742631824,0.05413105413105413,0.7987800423697861,-0.0006397477519555477,0.985583515643809,-0.20905434122647237
frozenset({'canned beer'}),frozenset({'whipped/sour cream'}),0.04691572545612511,0.043707812604424245,0.0015371249081066632,0.03276353276353276,0.7496035791142824,-0.0005134588283302694,0.9886850008125098,-0.25952339026823973
frozenset({'whipped/sour cream'}),frozenset({'canned beer'}),0.043707812604424245,0.04691572545612511,0.0015371249081066632,0.035168195718654434,0.7496035791142824,-0.0005134588283302694,0.9878242718727325,-0.25887818477433533
frozenset({'white bread'}),frozenset({'canned beer'}),0.023992514870012697,0.04691572545612511,0.0015371249081066632,0.06406685236768803,1.3655730939853503,0.0004114986674631483,1.0183251623846759,0.27428756862324805
frozenset({'canned beer'}),frozenset({'white bread'}),0.04691572545612511,0.023992514870012697,0.0015371249081066632,0.03276353276353276,1.3655730939853503,0.0004114986674631483,1.0090681215924169,0.28088462605524955
frozenset({'canned beer'}),frozenset({'whole milk'}),0.04691572545612511,0.15792287642852368,0.006014836596939116,0.1282051282051282,0.8118211313302299,-0.0013942297168230717,0.9659119946849287,-0.19562985775040317
frozenset({'whole milk'}),frozenset({'canned beer'}),0.15792287642852368,0.04691572545612511,0.006014836596939116,0.03808717731696996,0.81182113133023,-0.0013942297168230717,0.9908218833027613,-0.21585223170944204
frozenset({'canned beer'}),frozenset({'yogurt'}),0.04691572545612511,0.08587850030074183,0.0038762280291385416,0.08262108262108261,0.9620694624585674,-0.00015282411355481982,0.9964492124050919,-0.03972350508617835
frozenset({'yogurt'}),frozenset({'canned beer'}),0.08587850030074183,0.04691572545612511,0.0038762280291385416,0.045136186770428015,0.9620694624585675,-0.00015282411355481982,0.9981363429412218,-0.041346641854170266
frozenset({'rolls/buns'}),frozenset({'cat food'}),0.11000467820624206,0.011829178640646929,0.0010693042839002875,0.009720534629404618,0.8217421449705159,-0.0002319607059082299,0.997870657642635,-0.195972921367818
frozenset({'cat food'}),frozenset({'rolls/buns'}),0.011829178640646929,0.11000467820624206,0.0010693042839002875,0.09039548022598871,0.8217421449705159,-0.0002319607059082299,0.978442061847796,-0.18000762538560183
frozenset({'tropical fruit'}),frozenset({'cat food'}),0.0677671589921807,0.011829178640646929,0.0010024727661565194,0.014792899408284025,1.250543242068666,0.00020084293646889094,1.0030082210794635,0.21491146318732532
frozenset({'cat food'}),frozenset({'tropical fruit'}),0.011829178640646929,0.0677671589921807,0.0010024727661565194,0.08474576271186442,1.250543242068666,0.00020084293646889094,1.0185506966566915,0.20274584066008394
frozenset({'cat food'}),frozenset({'whole milk'}),0.011829178640646929,0.15792287642852368,0.001670787943594199,0.14124293785310735,0.8943792124824568,-0.0001973099731236176,0.9805766504746797,-0.1067501800273544
frozenset({'whole milk'}),frozenset({'cat food'}),0.15792287642852368,0.011829178640646929,0.001670787943594199,0.0105797714769361,0.8943792124824569,-0.0001973099731236176,0.9987372330505352,-0.1229926275697707
frozenset({'chewing gum'}),frozenset({'other vegetables'}),0.012029673193878232,0.12210118291786407,0.0010693042839002875,0.0888888888888889,0.727993675120112,-0.0003995330431875645,0.9635474821633199,-0.2744094729738019
frozenset({'other vegetables'}),frozenset({'chewing gum'}),0.12210118291786407,0.012029673193878232,0.0010693042839002875,0.00875752599890531,0.7279936751201119,-0.0003995330431875645,0.9966989437188208,-0.2985435273071941
frozenset({'soda'}),frozenset({'chewing gum'}),0.09710619528169484,0.012029673193878232,0.0010024727661565194,0.010323468685478322,0.8581670107822897,-0.00016568302818318996,0.9982759978089673,-0.15472689732841138
frozenset({'chewing gum'}),frozenset({'soda'}),0.012029673193878232,0.09710619528169484,0.0010024727661565194,0.08333333333333334,0.8581670107822896,-0.00016568302818318996,0.9849750596926966,-0.14331247102457112
frozenset({'chewing gum'}),frozenset({'whole milk'}),0.012029673193878232,0.15792287642852368,0.001670787943594199,0.1388888888888889,0.8794728922744158,-0.0002289726496781568,0.9778960144701015,-0.12181589202547273
frozenset({'whole milk'}),frozenset({'chewing gum'}),0.15792287642852368,0.012029673193878232,0.001670787943594199,0.0105797714769361,0.8794728922744159,-0.0002289726496781568,0.9985345946291128,-0.13996696381035573
frozenset({'chewing gum'}),frozenset({'yogurt'}),0.012029673193878232,0.08587850030074183,0.001403461872619127,0.11666666666666667,1.358508430609598,0.0003703715796208294,1.0348545279614243,0.2671118369555764
frozenset({'yogurt'}),frozenset({'chewing gum'}),0.08587850030074183,0.012029673193878232,0.001403461872619127,0.016342412451361865,1.3585084306095978,0.0003703715796208294,1.0043843907799574,0.28869091136966557
frozenset({'citrus fruit'}),frozenset({'chicken'}),0.05313105660629553,0.027868742899151238,0.0012029673193878234,0.022641509433962266,0.8124338265236868,-0.0002777284371332776,0.9946516723232622,-0.19602780536246264
frozenset({'chicken'}),frozenset({'citrus fruit'}),0.027868742899151238,0.05313105660629553,0.0012029673193878234,0.04316546762589928,0.8124338265236867,-0.0002777284371332776,0.989584835576879,-0.19191133579622774
frozenset({'chicken'}),frozenset({'curd'}),0.027868742899151238,0.03368308494285905,0.0011361358016440553,0.0407673860911271,1.2103222184157438,0.0001974305673212442,1.0073853839470694,0.17875542902435285
frozenset({'curd'}),frozenset({'chicken'}),0.03368308494285905,0.027868742899151238,0.0011361358016440553,0.033730158730158735,1.2103222184157438,0.0001974305673212442,1.006066023775827,0.17983100287628723
frozenset({'chicken'}),frozenset({'domestic eggs'}),0.027868742899151238,0.037091492347791216,0.0010024727661565194,0.03597122302158274,0.9697971352647614,-3.1220497829909447e-05,0.99883792957953,-0.031041833200106388
frozenset({'domestic eggs'}),frozenset({'chicken'}),0.037091492347791216,0.027868742899151238,0.0010024727661565194,0.02702702702702703,0.9697971352647613,-3.1220497829909447e-05,0.9991349031314278,-0.03132983729998636
frozenset({'chicken'}),frozenset({'margarine'}),0.027868742899151238,0.03221279155249616,0.0010024727661565194,0.03597122302158274,1.1166751246305862,0.00010474276031605318,1.0038986714492764,0.10747971951051843
frozenset({'margarine'}),frozenset({'chicken'}),0.03221279155249616,0.027868742899151238,0.0010024727661565194,0.03112033195020747,1.1166751246305862,0.00010474276031605318,1.0033560298128674,0.10796215730957814
frozenset({'chicken'}),frozenset({'other vegetables'}),0.027868742899151238,0.12210118291786407,0.002205440085544343,0.07913669064748202,0.648123865439668,-0.0011973663888758478,0.9533432466751319,-0.358348772487027
frozenset({'other vegetables'}),frozenset({'chicken'}),0.12210118291786407,0.027868742899151238,0.002205440085544343,0.018062397372742203,0.648123865439668,-0.0011973663888758478,0.9900132701913327,-0.3821154898741105
frozenset({'chicken'}),frozenset({'pastry'}),0.027868742899151238,0.0517275947336764,0.0012697988371315912,0.045563549160671464,0.8808364161384071,-0.0001717842012927259,0.9935416909448668,-0.12216240252830839
frozenset({'pastry'}),frozenset({'chicken'}),0.0517275947336764,0.027868742899151238,0.0012697988371315912,0.02454780361757106,0.8808364161384072,-0.0001717842012927259,0.996595487411996,-0.12485229766403066
frozenset({'chicken'}),frozenset({'pip fruit'}),0.027868742899151238,0.049054334023925686,0.0010693042839002875,0.03836930455635492,0.7821797058266194,-0.00029777833910158455,0.9888886351920773,-0.22267422830537795
frozenset({'pip fruit'}),frozenset({'chicken'}),0.049054334023925686,0.027868742899151238,0.0010693042839002875,0.021798365122615806,0.7821797058266196,-0.00029777833910158455,0.9937943491810906,-0.22651137823017387
frozenset({'rolls/buns'}),frozenset({'chicken'}),0.11000467820624206,0.027868742899151238,0.0028737552629820224,0.02612393681652491,0.9373920062006289,-0.0001919368316516028,0.9982083900112272,-0.06980623907576931
frozenset({'chicken'}),frozenset({'rolls/buns'}),0.027868742899151238,0.11000467820624206,0.0028737552629820224,0.10311750599520385,0.9373920062006289,-0.0001919368316516028,0.992320987133682,-0.06428743468107592
frozenset({'root vegetables'}),frozenset({'chicken'}),0.06957160997126245,0.027868742899151238,0.0010024727661565194,0.01440922190201729,0.517038818512913,-0.0009364005452126205,0.986343702380101,-0.5009821210948141
frozenset({'chicken'}),frozenset({'root vegetables'}),0.027868742899151238,0.06957160997126245,0.0010024727661565194,0.03597122302158274,0.517038818512913,-0.0009364005452126205,0.9651458672686158,-0.4900220174737403
frozenset({'sausage'}),frozenset({'chicken'}),0.06034886052262247,0.027868742899151238,0.0010693042839002875,0.017718715393134,0.6357916988668203,-0.0006125425942614159,0.9896668829335585,-0.37874030317340635
frozenset({'chicken'}),frozenset({'sausage'}),0.027868742899151238,0.06034886052262247,0.0010693042839002875,0.03836930455635492,0.6357916988668202,-0.0006125425942614159,0.9771434542694923,-0.37077801118744225
frozenset({'chicken'}),frozenset({'shopping bags'}),0.027868742899151238,0.04758404063356279,0.0012697988371315912,0.045563549160671464,0.9575384636111336,-5.630855738793564e-05,0.997883052904031,-0.04362570549620901
frozenset({'shopping bags'}),frozenset({'chicken'}),0.04758404063356279,0.027868742899151238,0.0012697988371315912,0.026685393258426966,0.9575384636111336,-5.630855738793564e-05,0.9987842064297321,-0.044488594658686605
frozenset({'soda'}),frozenset({'chicken'}),0.09710619528169484,0.027868742899151238,0.002138608567800575,0.022023399862353753,0.7902545135261373,-0.0005676190224197515,0.9940230236224724,-0.2271788775574045
frozenset({'chicken'}),frozenset({'soda'}),0.027868742899151238,0.09710619528169484,0.002138608567800575,0.07673860911270984,0.7902545135261373,-0.0005676190224197515,0.9779395235520344,-0.21446881903344298
frozenset({'chicken'}),frozenset({'tropical fruit'}),0.027868742899151238,0.0677671589921807,0.001403461872619127,0.050359712230215826,0.7431285740638259,-0.00048512365833986186,0.9816694310612644,-0.26230375216443147
frozenset({'tropical fruit'}),frozenset({'chicken'}),0.0677671589921807,0.027868742899151238,0.001403461872619127,0.020710059171597635,0.7431285740638259,-0.00048512365833986186,0.9926899241694468,-0.27049339549339535
frozenset({'chicken'}),frozenset({'whipped/sour cream'}),0.027868742899151238,0.043707812604424245,0.0012697988371315912,0.045563549160671464,1.0424577768977479,5.1717044974609926e-05,1.001944326994862,0.04189612626368611
frozenset({'whipped/sour cream'}),frozenset({'chicken'}),0.043707812604424245,0.027868742899151238,0.0012697988371315912,0.0290519877675841,1.0424577768977479,5.1717044974609926e-05,1.0012186490455985,0.04259005189961411
frozenset({'chicken'}),frozenset({'whole milk'}),0.027868742899151238,0.15792287642852368,0.003408407404932166,0.1223021582733813,0.774442316650277,-0.0009927046361487917,0.9594157391511083,-0.23053322048243746
frozenset({'whole milk'}),frozenset({'chicken'}),0.15792287642852368,0.027868742899151238,0.003408407404932166,0.02158273381294964,0.774442316650277,-0.0009927046361487917,0.9935753289486616,-0.25698785234107785
frozenset({'chicken'}),frozenset({'yogurt'}),0.027868742899151238,0.08587850030074183,0.001804450979081735,0.06474820143884892,0.7539512358984408,-0.0005888748663643215,0.9774068342938222,-0.25132961992885816
frozenset({'yogurt'}),frozenset({'chicken'}),0.08587850030074183,0.027868742899151238,0.001804450979081735,0.02101167315175097,0.7539512358984407,-0.0005888748663643215,0.9929957594392613,-0.26308290930859024
frozenset({'chocolate'}),frozenset({'citrus fruit'}),0.02359152576355009,0.05313105660629553,0.0010693042839002875,0.0453257790368272,0.8530938763874785,-0.00018413840687177166,0.9918241454539397,-0.14992345092677092
frozenset({'citrus fruit'}),frozenset({'chocolate'}),0.05313105660629553,0.02359152576355009,0.0010693042839002875,0.020125786163522015,0.8530938763874785,-0.00018413840687177166,0.9964630770449008,-0.15388089506000024
frozenset({'chocolate'}),frozenset({'other vegetables'}),0.02359152576355009,0.12210118291786407,0.001871282496825503,0.07932011331444759,0.6496260840306948,-0.0010092707057412292,0.9535331767076737,-0.3558272064902282
frozenset({'other vegetables'}),frozenset({'chocolate'}),0.12210118291786407,0.02359152576355009,0.001871282496825503,0.015325670498084292,0.6496260840306948,-0.0010092707057412292,0.9916054932907138,-0.38055997642204537
frozenset({'chocolate'}),frozenset({'pip fruit'}),0.02359152576355009,0.049054334023925686,0.0013366303548753592,0.056657223796033995,1.1549891548502134,0.0001793637699361247,1.0080595197884512,0.13743326488706364
frozenset({'pip fruit'}),frozenset({'chocolate'}),0.049054334023925686,0.02359152576355009,0.0013366303548753592,0.027247956403269755,1.1549891548502134,0.0001793637699361247,1.0037588516660423,0.14111321948134092
frozenset({'chocolate'}),frozenset({'rolls/buns'}),0.02359152576355009,0.11000467820624206,0.002806923745238254,0.11898016997167138,1.081591909651348,0.00021174554522465769,1.0101876160552943,0.0772595417359278
frozenset({'rolls/buns'}),frozenset({'chocolate'}),0.11000467820624206,0.02359152576355009,0.002806923745238254,0.02551640340218712,1.0815919096513482,0.00021174554522465769,1.0019752796715689,0.08476097505158109
frozenset({'chocolate'}),frozenset({'root vegetables'}),0.02359152576355009,0.06957160997126245,0.0012029673193878234,0.0509915014164306,0.7329354809741124,-0.000438333109660873,0.9804215572541622,-0.27176360147209083
frozenset({'root vegetables'}),frozenset({'chocolate'}),0.06957160997126245,0.02359152576355009,0.0012029673193878234,0.01729106628242075,0.7329354809741124,-0.000438333109660873,0.993588681994276,-0.2814142543765323
frozenset({'chocolate'}),frozenset({'sausage'}),0.02359152576355009,0.06034886052262247,0.001403461872619127,0.05949008498583569,0.9857698135582054,-2.0259825201211952e-05,0.9990869043238383,-0.014569000404694596
frozenset({'sausage'}),frozenset({'chocolate'}),0.06034886052262247,0.02359152576355009,0.001403461872619127,0.02325581395348837,0.9857698135582053,-2.0259825201211952e-05,0.9996562950516036,-0.015130288596245595
frozenset({'chocolate'}),frozenset({'soda'}),0.02359152576355009,0.09710619528169484,0.001670787943594199,0.0708215297450425,0.7293204057639855,-0.0006200953641942307,0.9717119300779321,-0.27541838265051044
frozenset({'soda'}),frozenset({'chocolate'}),0.09710619528169484,0.02359152576355009,0.001670787943594199,0.01720578114246387,0.7293204057639855,-0.0006200953641942307,0.9935024601299451,-0.29131066086985696
frozenset({'chocolate'}),frozenset({'tropical fruit'}),0.02359152576355009,0.0677671589921807,0.001403461872619127,0.05949008498583569,0.8778601002397036,-0.00019526880466749926,0.991199376131808,-0.12472291878845973
frozenset({'tropical fruit'}),frozenset({'chocolate'}),0.0677671589921807,0.02359152576355009,0.001403461872619127,0.020710059171597635,0.8778601002397037,-0.00019526880466749926,0.997057596048097,-0.12986561631139945
frozenset({'chocolate'}),frozenset({'whole milk'}),0.02359152576355009,0.15792287642852368,0.0029405867807257902,0.12464589235127478,0.789283320885368,-0.0007850548271916631,0.961984545698159,-0.21471475323323633
frozenset({'whole milk'}),frozenset({'chocolate'}),0.15792287642852368,0.02359152576355009,0.0029405867807257902,0.018620397799407534,0.7892833208853681,-0.0007850548271916631,0.9949345513672838,-0.24072164313095484
frozenset({'chocolate'}),frozenset({'yogurt'}),0.02359152576355009,0.08587850030074183,0.001603956425850431,0.06798866855524079,0.7916843950132824,-0.0004220484265295642,0.9808051349356782,-0.21228037462960522
frozenset({'yogurt'}),frozenset({'chocolate'}),0.08587850030074183,0.02359152576355009,0.001603956425850431,0.01867704280155642,0.7916843950132825,-0.0004220484265295642,0.9949919820728297,-0.22351188012252682
frozenset({'citrus fruit'}),frozenset({'coffee'}),0.05313105660629553,0.03161130789280225,0.0013366303548753592,0.025157232704402517,0.7958301753826107,-0.0003429118341761537,0.9933793680325448,-0.21318394490954792
frozenset({'coffee'}),frozenset({'citrus fruit'}),0.03161130789280225,0.05313105660629553,0.0013366303548753592,0.042283298097251586,0.7958301753826106,-0.0003429118341761537,0.9886733117554574,-0.20943872331719302
frozenset({'citrus fruit'}),frozenset({'cream cheese '}),0.05313105660629553,0.023658357281293858,0.0010024727661565194,0.018867924528301886,0.7975162562626585,-0.0002545207537678685,0.9951174435402197,-0.21144320142483436
frozenset({'cream cheese '}),frozenset({'citrus fruit'}),0.023658357281293858,0.05313105660629553,0.0010024727661565194,0.04237288135593221,0.7975162562626587,-0.0002545207537678685,0.9887657992960808,-0.20637766188613638
frozenset({'citrus fruit'}),frozenset({'curd'}),0.05313105660629553,0.03368308494285905,0.0011361358016440553,0.021383647798742137,0.6348482579614655,-0.0006534820911296496,0.9874318090879525,-0.37789831208916097
frozenset({'curd'}),frozenset({'citrus fruit'}),0.03368308494285905,0.05313105660629553,0.0011361358016440553,0.033730158730158735,0.6348482579614656,-0.0006534820911296496,0.9799218633889671,-0.37313063614477493
frozenset({'citrus fruit'}),frozenset({'domestic eggs'}),0.05313105660629553,0.037091492347791216,0.0012697988371315912,0.023899371069182388,0.6443356564111281,-0.0007009113424108814,0.9864848757519408,-0.3682718483056415
frozenset({'domestic eggs'}),frozenset({'citrus fruit'}),0.037091492347791216,0.05313105660629553,0.0012697988371315912,0.03423423423423423,0.644335656411128,-0.0007009113424108814,0.9804333275811679,-0.3643726200427231
frozenset({'citrus fruit'}),frozenset({'frankfurter'}),0.05313105660629553,0.037759807525228894,0.0017376194613379669,0.03270440251572327,0.8661167696332165,-0.00026859900972779345,0.9947736710239832,-0.14034141958670257
frozenset({'frankfurter'}),frozenset({'citrus fruit'}),0.037759807525228894,0.05313105660629553,0.0017376194613379669,0.04601769911504425,0.8661167696332164,-0.00026859900972779345,0.992543512091731,-0.13840984153653174
frozenset({'citrus fruit'}),frozenset({'frozen vegetables'}),0.05313105660629553,0.028002405934638777,0.001603956425850431,0.030188679245283016,1.0780744810194982,0.00011615901102467229,1.0022543285109755,0.07648397797854313
frozenset({'frozen vegetables'}),frozenset({'citrus fruit'}),0.028002405934638777,0.05313105660629553,0.001603956425850431,0.05727923627684964,1.0780744810194982,0.00011615901102467229,1.0044002209669927,0.07450666941694162
frozenset({'citrus fruit'}),frozenset({'fruit/vegetable juice'}),0.05313105660629553,0.03401724253157789,0.0013366303548753592,0.025157232704402517,0.7395435617995577,-0.0004707416836599895,0.9909113447579297,-0.2711090532597651
frozenset({'fruit/vegetable juice'}),frozenset({'citrus fruit'}),0.03401724253157789,0.05313105660629553,0.0013366303548753592,0.03929273084479372,0.7395435617995577,-0.0004707416836599895,0.9855956895447762,-0.26717789467013114
frozenset({'citrus fruit'}),frozenset({'margarine'}),0.05313105660629553,0.03221279155249616,0.0011361358016440553,0.021383647798742137,0.6638247344659307,-0.0005753638497784164,0.9889342297117809,-0.34846554405897073
frozenset({'margarine'}),frozenset({'citrus fruit'}),0.03221279155249616,0.05313105660629553,0.0011361358016440553,0.035269709543568464,0.6638247344659307,-0.0005753638497784164,0.9814856574532592,-0.34352099755730725
frozenset({'citrus fruit'}),frozenset({'napkins'}),0.05313105660629553,0.022121232373187194,0.001403461872619127,0.02641509433962264,1.1941059111896482,0.00022813742319830106,1.0044103620973077,0.17167459869323218
frozenset({'napkins'}),frozenset({'citrus fruit'}),0.022121232373187194,0.05313105660629553,0.001403461872619127,0.0634441087613293,1.1941059111896482,0.00022813742319830106,1.011011678268762,0.16623057095993124
frozenset({'citrus fruit'}),frozenset({'newspapers'}),0.05313105660629553,0.038895943326872955,0.0012029673193878234,0.022641509433962266,0.582104648900992,-0.0008636152472675264,0.9833690155149756,-0.43123243677238055
frozenset({'newspapers'}),frozenset({'citrus fruit'}),0.038895943326872955,0.05313105660629553,0.0012029673193878234,0.030927835051546393,0.582104648900992,-0.0008636152472675264,0.9770881649913759,-0.427576324483541
frozenset({'citrus fruit'}),frozenset({'other vegetables'}),0.05313105660629553,0.12210118291786407,0.0048118692775512934,0.09056603773584906,0.7417294048393593,-0.0016754955837533867,0.9653244254222656,-0.26886631188517973
frozenset({'other vegetables'}),frozenset({'citrus fruit'}),0.12210118291786407,0.05313105660629553,0.0048118692775512934,0.03940886699507389,0.7417294048393592,-0.0016754955837533867,0.9857148487637025,-0.28399048845464636
frozenset({'citrus fruit'}),frozenset({'pastry'}),0.05313105660629553,0.0517275947336764,0.002138608567800575,0.04025157232704403,0.7781450603741084,-0.0006097331961019002,0.9880426765225784,-0.23142280764210263
frozenset({'pastry'}),frozenset({'citrus fruit'}),0.0517275947336764,0.05313105660629553,0.002138608567800575,0.041343669250646004,0.7781450603741084,-0.0006097331961019002,0.9877042617071796,-0.23115947182514268
frozenset({'citrus fruit'}),frozenset({'pip fruit'}),0.05313105660629553,0.049054334023925686,0.0014702933903628951,0.027672955974842765,0.5641286651928777,-0.0011360152074464294,0.9780100963143326,-0.4493392693095895
frozenset({'pip fruit'}),frozenset({'citrus fruit'}),0.049054334023925686,0.05313105660629553,0.0014702933903628951,0.02997275204359673,0.5641286651928777,-0.0011360152074464294,0.9761261298468806,-0.4482764698210377
frozenset({'citrus fruit'}),frozenset({'pork'}),0.05313105660629553,0.037091492347791216,0.0013366303548753592,0.025157232704402517,0.6782480593801349,-0.0006340798246671133,0.9877577594625884,-0.33378005054957965
frozenset({'pork'}),frozenset({'citrus fruit'}),0.037091492347791216,0.05313105660629553,0.0013366303548753592,0.036036036036036036,0.6782480593801348,-0.0006340798246671133,0.982265913240198,-0.33005521650682934
frozenset({'citrus fruit'}),frozenset({'rolls/buns'}),0.05313105660629553,0.11000467820624206,0.004678206242063757,0.0880503144654088,0.8004233629076014,-0.0011664585426694142,0.9759259045876381,-0.20844108163330466
frozenset({'rolls/buns'}),frozenset({'citrus fruit'}),0.11000467820624206,0.05313105660629553,0.004678206242063757,0.0425273390036452,0.8004233629076014,-0.0011664585426694142,0.9889253050926634,-0.21884610550131983
frozenset({'citrus fruit'}),frozenset({'root vegetables'}),0.05313105660629553,0.06957160997126245,0.002205440085544343,0.04150943396226415,0.5966432856650897,-0.0014909730620299173,0.9707225329039978,-0.4165618448637317
frozenset({'root vegetables'}),frozenset({'citrus fruit'}),0.06957160997126245,0.05313105660629553,0.002205440085544343,0.03170028818443804,0.5966432856650898,-0.0014909730620299173,0.9778676290405222,-0.4208249184990206
frozenset({'citrus fruit'}),frozenset({'sausage'}),0.05313105660629553,0.06034886052262247,0.0012029673193878234,0.022641509433962266,0.37517708268037364,-0.0020034314051650647,0.9614191195424905,-0.6375311800447713
